日期,代號,均線,法人,收盤價
2026-04-13,6913.TWO,1,0,126.5
2026-04-14,6913.TWO,1,0,125.5
2026-04-15,6913.TWO,1,0,129.0
2026-04-13,6885.TW,-1,0,23.85
2026-04-14,6885.TW,-1,0,23.95
2026-04-15,6885.TW,-1,0,23.7
2026-04-13,1781.TWO,-1,0,11.75
2026-04-14,1781.TWO,-1,0,11.45
2026-04-15,1781.TWO,-1,0,11.45
2026-04-13,1785.TWO,1,0,127.0
2026-04-14,1785.TWO,1,0,139.5
2026-04-15,1785.TWO,1,0,140.5
2026-04-13,1786.TW,-1,0,60.7
2026-04-14,1786.TW,1,0,63.8
2026-04-15,1786.TW,1,0,63.1
2026-04-13,1786.TW,-1,0,60.7
2026-04-14,1786.TW,1,0,63.8
2026-04-15,1786.TW,1,0,63.1
2026-04-13,1788.TWO,-1,0,136.5
2026-04-14,1788.TWO,-1,0,136.5
2026-04-15,1788.TWO,-1,0,136.0
2026-04-13,1789.TW,-1,0,21.15
2026-04-14,1789.TW,-1,0,21.25
2026-04-15,1789.TW,-1,0,21.15
2026-04-13,1789.TW,-1,0,21.15
2026-04-14,1789.TW,-1,0,21.25
2026-04-15,1789.TW,-1,0,21.15
2026-04-13,1795.TW,1,0,237.0
2026-04-14,1795.TW,1,0,234.5
2026-04-15,1795.TW,1,0,237.0
2026-04-13,1795.TW,1,0,237.0
2026-04-14,1795.TW,1,0,234.5
2026-04-15,1795.TW,1,0,237.0
2026-04-13,1799.TWO,1,0,40.8
2026-04-14,1799.TWO,1,0,41.3
2026-04-15,1799.TWO,1,0,41.6
2026-04-13,1752.TW,-1,0,35.55
2026-04-14,1752.TW,-1,0,35.75
2026-04-15,1752.TW,-1,0,35.75
2026-04-13,1752.TW,-1,0,35.55
2026-04-14,1752.TW,-1,0,35.75
2026-04-15,1752.TW,-1,0,35.75
2026-04-13,1742.TWO,-1,0,16.0
2026-04-14,1742.TWO,-1,0,15.8
2026-04-15,1742.TWO,-1,0,16.05
2026-04-13,1722.TW,1,0,46.95
2026-04-14,1722.TW,1,0,46.55
2026-04-15,1722.TW,-1,0,45.8
2026-04-13,1722.TW,1,0,46.95
2026-04-14,1722.TW,1,0,46.55
2026-04-15,1722.TW,-1,0,45.8
2026-04-13,1723.TW,1,0,81.2
2026-04-14,1723.TW,1,0,81.4
2026-04-15,1723.TW,1,0,81.2
2026-04-13,1723.TW,1,0,81.2
2026-04-14,1723.TW,1,0,81.4
2026-04-15,1723.TW,1,0,81.2
2026-04-13,1732.TW,-1,0,26.0
2026-04-14,1732.TW,-1,0,26.05
2026-04-15,1732.TW,1,0,26.2
2026-04-13,1732.TW,-1,0,26.0
2026-04-14,1732.TW,-1,0,26.05
2026-04-15,1732.TW,1,0,26.2
2026-04-13,1733.TW,-1,0,29.5
2026-04-14,1733.TW,1,0,29.7
2026-04-15,1733.TW,1,0,30.2
2026-04-13,1733.TW,-1,0,29.5
2026-04-14,1733.TW,1,0,29.7
2026-04-15,1733.TW,1,0,30.2
2026-04-13,1736.TW,-1,0,118.0
2026-04-14,1736.TW,-1,0,118.0
2026-04-15,1736.TW,-1,0,117.0
2026-04-13,2032.TW,1,0,16.85
2026-04-14,2032.TW,1,0,16.95
2026-04-15,2032.TW,1,0,16.95
2026-04-13,2038.TW,-1,0,15.35
2026-04-14,2038.TW,1,0,15.45
2026-04-15,2038.TW,-1,0,15.4
2026-04-13,2049.TW,1,0,250.0
2026-04-14,2049.TW,1,0,275.0
2026-04-15,2049.TW,1,0,282.0
2026-04-13,2059.TW,-1,0,3335.0
2026-04-14,2059.TW,1,0,3445.0
2026-04-15,2059.TW,1,0,3445.0
2026-04-13,2059.TW,-1,0,3335.0
2026-04-14,2059.TW,1,0,3445.0
2026-04-15,2059.TW,1,0,3445.0
2026-04-13,2028.TW,1,0,18.35
2026-04-14,2028.TW,1,0,18.75
2026-04-15,2028.TW,1,0,19.05
2026-04-13,2061.TWO,-1,0,16.45
2026-04-14,2061.TWO,-1,0,16.7
2026-04-15,2061.TWO,-1,0,16.6
2026-04-13,2063.TWO,1,0,27.2
2026-04-14,2063.TWO,1,0,27.2
2026-04-15,2063.TWO,1,0,27.15
2026-04-13,2065.TWO,-1,0,30.2
2026-04-14,2065.TWO,1,0,30.85
2026-04-15,2065.TWO,1,0,30.7
2026-04-13,2066.TWO,-1,0,48.1
2026-04-14,2066.TWO,-1,0,47.2
2026-04-15,2066.TWO,-1,0,47.65
2026-04-13,2067.TWO,-1,0,7.48
2026-04-14,2067.TWO,-1,0,7.26
2026-04-15,2067.TWO,-1,0,7.19
2026-04-13,2101.TW,1,0,37.1
2026-04-14,2101.TW,1,0,36.55
2026-04-15,2101.TW,1,0,36.2
2026-04-13,2062.TW,1,0,22.05
2026-04-14,2062.TW,1,0,22.2
2026-04-15,2062.TW,1,0,22.1
2026-04-13,1810.TW,-1,0,17.2
2026-04-14,1810.TW,-1,0,17.3
2026-04-15,1810.TW,-1,0,17.35
2026-04-13,1817.TW,-1,0,38.65
2026-04-14,1817.TW,-1,0,38.75
2026-04-15,1817.TW,1,0,38.85
2026-04-13,1905.TW,1,0,14.2
2026-04-14,1905.TW,1,0,14.2
2026-04-15,1905.TW,1,0,14.35
2026-04-13,1906.TW,1,0,11.9
2026-04-14,1906.TW,1,0,11.9
2026-04-15,1906.TW,1,0,11.8
2026-04-13,1907.TW,1,0,25.9
2026-04-14,1907.TW,1,0,26.1
2026-04-15,1907.TW,1,0,26.2
2026-04-13,1909.TW,1,0,9.86
2026-04-14,1909.TW,1,0,9.79
2026-04-15,1909.TW,-1,0,9.67
2026-04-13,2002.TW,1,0,20.2
2026-04-14,2002.TW,1,0,20.5
2026-04-15,2002.TW,1,0,20.1
2026-04-13,2007.TW,-1,0,8.02
2026-04-14,2007.TW,-1,0,8.05
2026-04-15,2007.TW,-1,0,8.03
2026-04-13,2010.TW,1,0,25.45
2026-04-14,2010.TW,1,0,25.35
2026-04-15,2010.TW,1,0,25.2
2026-04-13,2015.TW,-1,0,62.8
2026-04-14,2015.TW,1,0,63.6
2026-04-15,2015.TW,-1,0,62.9
2026-04-13,2017.TW,-1,0,9.8
2026-04-14,2017.TW,-1,0,9.6
2026-04-15,2017.TW,-1,0,9.48
2026-04-13,2020.TW,1,0,25.2
2026-04-14,2020.TW,1,0,25.15
2026-04-15,2020.TW,1,0,25.25
2026-04-13,1720.TW,1,0,63.3
2026-04-14,1720.TW,-1,0,63.2
2026-04-15,1720.TW,1,0,63.5
2026-04-13,1720.TW,1,0,63.3
2026-04-14,1720.TW,-1,0,63.2
2026-04-15,1720.TW,1,0,63.5
2026-04-13,1513.TW,-1,0,151.5
2026-04-14,1513.TW,-1,0,151.5
2026-04-15,1513.TW,-1,0,151.5
2026-04-13,1514.TW,-1,0,106.5
2026-04-14,1514.TW,-1,0,107.5
2026-04-15,1514.TW,1,0,110.5
2026-04-13,1516.TW,-1,0,20.0
2026-04-14,1516.TW,-1,0,19.9
2026-04-15,1516.TW,-1,0,20.5
2026-04-13,1519.TW,-1,0,817.0
2026-04-14,1519.TW,-1,0,830.0
2026-04-15,1519.TW,1,0,880.0
2026-04-13,1521.TW,-1,0,24.75
2026-04-14,1521.TW,1,0,25.0
2026-04-15,1521.TW,-1,0,24.9
2026-04-13,1524.TW,1,0,30.45
2026-04-14,1524.TW,1,0,30.85
2026-04-15,1524.TW,1,0,30.8
2026-04-13,1525.TW,-1,0,61.7
2026-04-14,1525.TW,-1,0,61.2
2026-04-15,1525.TW,-1,0,61.2
2026-04-13,1512.TW,-1,0,7.23
2026-04-14,1512.TW,-1,0,7.23
2026-04-15,1512.TW,-1,0,7.38
2026-04-13,1526.TW,-1,0,16.4
2026-04-14,1526.TW,-1,0,16.45
2026-04-15,1526.TW,-1,0,16.8
2026-04-13,1529.TW,-1,0,23.45
2026-04-14,1529.TW,-1,0,23.45
2026-04-15,1529.TW,-1,0,24.0
2026-04-13,1530.TW,1,0,26.5
2026-04-14,1530.TW,1,0,26.8
2026-04-15,1530.TW,1,0,27.1
2026-04-13,1535.TW,-1,0,52.0
2026-04-14,1535.TW,-1,0,52.0
2026-04-15,1535.TW,-1,0,51.9
2026-04-13,1538.TW,-1,0,12.65
2026-04-14,1538.TW,-1,0,12.65
2026-04-15,1538.TW,-1,0,12.65
2026-04-13,1453.TW,-1,0,12.25
2026-04-14,1453.TW,-1,0,12.2
2026-04-15,1453.TW,-1,0,12.25
2026-04-13,1454.TW,-1,0,12.6
2026-04-14,1454.TW,1,0,12.85
2026-04-15,1454.TW,-1,0,12.75
2026-04-13,1455.TW,-1,0,8.7
2026-04-14,1455.TW,-1,0,8.7
2026-04-15,1455.TW,-1,0,8.72
2026-04-13,1456.TW,1,0,14.75
2026-04-14,1456.TW,1,0,14.5
2026-04-15,1456.TW,1,0,14.45
2026-04-13,1457.TW,-1,0,14.85
2026-04-14,1457.TW,-1,0,14.85
2026-04-15,1457.TW,-1,0,14.9
2026-04-13,1459.TW,1,0,11.75
2026-04-14,1459.TW,1,0,11.7
2026-04-15,1459.TW,1,0,11.7
2026-04-13,1460.TW,1,0,7.07
2026-04-14,1460.TW,-1,0,7.02
2026-04-15,1460.TW,-1,0,6.99
2026-04-13,1464.TW,-1,0,10.4
2026-04-14,1464.TW,1,0,10.45
2026-04-15,1464.TW,-1,0,10.4
2026-04-13,1466.TW,-1,0,16.85
2026-04-14,1466.TW,-1,0,16.5
2026-04-15,1466.TW,-1,0,16.4
2026-04-13,1467.TW,-1,0,7.05
2026-04-14,1467.TW,-1,0,7.06
2026-04-15,1467.TW,1,0,7.08
2026-04-13,1470.TW,-1,0,21.7
2026-04-14,1470.TW,1,0,22.7
2026-04-15,1470.TW,1,0,22.75
2026-04-13,1471.TW,-1,0,12.1
2026-04-14,1471.TW,-1,0,11.95
2026-04-15,1471.TW,-1,0,11.95
2026-04-13,1471.TW,-1,0,12.1
2026-04-14,1471.TW,-1,0,11.95
2026-04-15,1471.TW,-1,0,11.95
2026-04-13,1477.TW,-1,0,215.5
2026-04-14,1477.TW,-1,0,216.5
2026-04-15,1477.TW,-1,0,215.5
2026-04-13,1540.TW,-1,0,21.6
2026-04-14,1540.TW,-1,0,22.1
2026-04-15,1540.TW,1,0,22.15
2026-04-13,1541.TW,-1,0,24.85
2026-04-14,1541.TW,-1,0,25.0
2026-04-15,1541.TW,-1,0,25.35
2026-04-13,1558.TW,-1,0,92.7
2026-04-14,1558.TW,-1,0,92.7
2026-04-15,1558.TW,1,0,93.2
2026-04-13,1618.TW,-1,0,38.65
2026-04-14,1618.TW,-1,0,38.8
2026-04-15,1618.TW,-1,0,39.15
2026-04-13,1626.TW,-1,0,10.05
2026-04-14,1626.TW,-1,0,10.0
2026-04-15,1626.TW,-1,0,10.0
2026-04-13,1708.TW,-1,0,41.8
2026-04-14,1708.TW,-1,0,41.3
2026-04-15,1708.TW,-1,0,40.15
2026-04-13,1708.TW,-1,0,41.8
2026-04-14,1708.TW,-1,0,41.3
2026-04-15,1708.TW,-1,0,40.15
2026-04-13,1709.TW,1,0,19.2
2026-04-14,1709.TW,1,0,19.35
2026-04-15,1709.TW,1,0,19.1
2026-04-13,1709.TW,1,0,19.2
2026-04-14,1709.TW,1,0,19.35
2026-04-15,1709.TW,1,0,19.1
2026-04-13,1713.TW,1,0,47.3
2026-04-14,1713.TW,1,0,48.35
2026-04-15,1713.TW,1,0,48.05
2026-04-13,1713.TW,1,0,47.3
2026-04-14,1713.TW,1,0,48.35
2026-04-15,1713.TW,1,0,48.05
2026-04-13,1717.TW,1,0,80.7
2026-04-14,1717.TW,1,0,81.0
2026-04-15,1717.TW,1,0,80.1
2026-04-13,1717.TW,1,0,80.7
2026-04-14,1717.TW,1,0,81.0
2026-04-15,1717.TW,1,0,80.1
2026-04-13,2102.TW,1,0,20.0
2026-04-14,2102.TW,1,0,19.85
2026-04-15,2102.TW,-1,0,19.5
2026-04-13,1611.TW,-1,0,12.35
2026-04-14,1611.TW,-1,0,12.35
2026-04-15,1611.TW,-1,0,12.3
2026-04-13,1563.TW,1,0,42.25
2026-04-14,1563.TW,1,0,43.2
2026-04-15,1563.TW,1,0,42.65
2026-04-13,1565.TWO,-1,0,104.0
2026-04-14,1565.TWO,-1,0,104.0
2026-04-15,1565.TWO,-1,0,103.5
2026-04-13,1569.TWO,1,0,55.5
2026-04-14,1569.TWO,1,0,54.5
2026-04-15,1569.TWO,1,0,53.7
2026-04-13,1582.TW,1,0,106.5
2026-04-14,1582.TW,1,0,102.5
2026-04-15,1582.TW,1,0,101.5
2026-04-13,1582.TW,1,0,106.5
2026-04-14,1582.TW,1,0,102.5
2026-04-15,1582.TW,1,0,101.5
2026-04-13,1584.TWO,-1,0,21.15
2026-04-14,1584.TWO,-1,0,20.95
2026-04-15,1584.TWO,-1,0,20.95
2026-04-13,1587.TW,-1,0,34.8
2026-04-14,1587.TW,-1,0,34.75
2026-04-15,1587.TW,-1,0,34.6
2026-04-13,1591.TWO,1,0,57.7
2026-04-14,1591.TWO,1,0,58.9
2026-04-15,1591.TWO,1,0,59.2
2026-04-13,1594.TWO,-1,0,7.46
2026-04-14,1594.TWO,-1,0,7.5
2026-04-15,1594.TWO,1,0,7.77
2026-04-13,1598.TW,1,0,20.0
2026-04-14,1598.TW,1,0,20.05
2026-04-15,1598.TW,1,0,19.9
2026-04-13,1608.TW,1,0,32.55
2026-04-14,1608.TW,1,0,32.9
2026-04-15,1608.TW,1,0,33.35
2026-04-13,2104.TW,-1,0,11.65
2026-04-14,2104.TW,-1,0,11.8
2026-04-15,2104.TW,-1,0,11.45
2026-04-13,2383.TW,1,0,3325.0
2026-04-14,2383.TW,1,0,3605.0
2026-04-15,2383.TW,1,0,3820.0
2026-04-13,2387.TW,1,0,40.85
2026-04-14,2387.TW,-1,0,40.0
2026-04-15,2387.TW,-1,0,39.95
2026-04-13,2387.TW,1,0,40.85
2026-04-14,2387.TW,-1,0,40.0
2026-04-15,2387.TW,-1,0,39.95
2026-04-13,2388.TW,1,0,55.4
2026-04-14,2388.TW,1,0,56.8
2026-04-15,2388.TW,1,0,62.4
2026-04-13,2388.TW,1,0,55.4
2026-04-14,2388.TW,1,0,56.8
2026-04-15,2388.TW,1,0,62.4
2026-04-13,2392.TW,-1,0,33.9
2026-04-14,2392.TW,-1,0,34.2
2026-04-15,2392.TW,1,0,36.5
2026-04-13,2392.TW,-1,0,33.9
2026-04-14,2392.TW,-1,0,34.2
2026-04-15,2392.TW,1,0,36.5
2026-04-13,2383.TW,1,0,3325.0
2026-04-14,2383.TW,1,0,3605.0
2026-04-15,2383.TW,1,0,3820.0
2026-04-13,2393.TW,1,0,71.4
2026-04-14,2393.TW,1,0,71.3
2026-04-15,2393.TW,1,0,70.9
2026-04-13,2397.TW,1,0,58.0
2026-04-14,2397.TW,1,0,60.3
2026-04-15,2397.TW,1,0,60.0
2026-04-13,2397.TW,1,0,58.0
2026-04-14,2397.TW,1,0,60.3
2026-04-15,2397.TW,1,0,60.0
2026-04-13,2399.TW,1,0,33.0
2026-04-14,2399.TW,1,0,33.7
2026-04-15,2399.TW,1,0,37.05
2026-04-13,2399.TW,1,0,33.0
2026-04-14,2399.TW,1,0,33.7
2026-04-15,2399.TW,1,0,37.05
2026-04-13,2401.TW,1,0,21.05
2026-04-14,2401.TW,1,0,21.95
2026-04-15,2401.TW,1,0,22.5
2026-04-13,2401.TW,1,0,21.05
2026-04-14,2401.TW,1,0,21.95
2026-04-15,2401.TW,1,0,22.5
2026-04-13,2402.TW,1,0,67.4
2026-04-14,2402.TW,1,0,72.4
2026-04-15,2402.TW,1,0,72.6
2026-04-13,2402.TW,1,0,67.4
2026-04-14,2402.TW,1,0,72.4
2026-04-15,2402.TW,1,0,72.6
2026-04-13,2393.TW,1,0,71.4
2026-04-14,2393.TW,1,0,71.3
2026-04-15,2393.TW,1,0,70.9
2026-04-13,2382.TW,1,0,319.0
2026-04-14,2382.TW,1,0,323.0
2026-04-15,2382.TW,1,0,312.5
2026-04-13,2382.TW,1,0,319.0
2026-04-14,2382.TW,1,0,323.0
2026-04-15,2382.TW,1,0,312.5
2026-04-13,2367.TW,-1,0,74.0
2026-04-14,2367.TW,-1,0,72.0
2026-04-15,2367.TW,-1,0,72.4
2026-04-13,2367.TW,-1,0,74.0
2026-04-14,2367.TW,-1,0,72.0
2026-04-15,2367.TW,-1,0,72.4
2026-04-13,2368.TW,1,0,1055.0
2026-04-14,2368.TW,1,0,1150.0
2026-04-15,2368.TW,1,0,1190.0
2026-04-13,2368.TW,1,0,1055.0
2026-04-14,2368.TW,1,0,1150.0
2026-04-15,2368.TW,1,0,1190.0
2026-04-13,2371.TW,1,0,31.6
2026-04-14,2371.TW,1,0,31.95
2026-04-15,2371.TW,1,0,32.25
2026-04-13,2376.TW,1,0,264.0
2026-04-14,2376.TW,1,0,263.5
2026-04-15,2376.TW,1,0,278.0
2026-04-13,2376.TW,1,0,264.0
2026-04-14,2376.TW,1,0,263.5
2026-04-15,2376.TW,1,0,278.0
2026-04-13,2377.TW,-1,0,89.6
2026-04-14,2377.TW,-1,0,88.9
2026-04-15,2377.TW,-1,0,88.7
2026-04-13,2377.TW,-1,0,89.6
2026-04-14,2377.TW,-1,0,88.9
2026-04-15,2377.TW,-1,0,88.7
2026-04-13,2379.TW,1,0,525.0
2026-04-14,2379.TW,1,0,524.0
2026-04-15,2379.TW,1,0,524.0
2026-04-13,2379.TW,1,0,525.0
2026-04-14,2379.TW,1,0,524.0
2026-04-15,2379.TW,1,0,524.0
2026-04-13,2405.TW,-1,0,15.25
2026-04-14,2405.TW,1,0,15.6
2026-04-15,2405.TW,1,0,15.7
2026-04-13,2405.TW,-1,0,15.25
2026-04-14,2405.TW,1,0,15.6
2026-04-15,2405.TW,1,0,15.7
2026-04-13,2406.TW,-1,0,31.5
2026-04-14,2406.TW,-1,0,31.95
2026-04-15,2406.TW,-1,0,33.2
2026-04-13,2427.TW,-1,0,22.2
2026-04-14,2427.TW,-1,0,22.35
2026-04-15,2427.TW,-1,0,22.25
2026-04-13,2427.TW,-1,0,22.2
2026-04-14,2427.TW,-1,0,22.35
2026-04-15,2427.TW,-1,0,22.25
2026-04-13,2429.TW,-1,0,39.8
2026-04-14,2429.TW,-1,0,39.4
2026-04-15,2429.TW,-1,0,39.5
2026-04-13,2429.TW,-1,0,39.8
2026-04-14,2429.TW,-1,0,39.4
2026-04-15,2429.TW,-1,0,39.5
2026-04-13,2431.TW,-1,0,11.2
2026-04-14,2431.TW,-1,0,11.25
2026-04-15,2431.TW,-1,0,11.5
2026-04-13,2431.TW,-1,0,11.2
2026-04-14,2431.TW,-1,0,11.25
2026-04-15,2431.TW,-1,0,11.5
2026-04-13,2432.TW,1,0,27.45
2026-04-14,2432.TW,1,0,28.0
2026-04-15,2432.TW,1,0,28.0
2026-04-13,2432.TW,1,0,27.45
2026-04-14,2432.TW,1,0,28.0
2026-04-15,2432.TW,1,0,28.0
2026-04-13,2433.TW,-1,0,45.5
2026-04-14,2433.TW,1,0,46.05
2026-04-15,2433.TW,-1,0,45.7
2026-04-13,2433.TW,-1,0,45.5
2026-04-14,2433.TW,1,0,46.05
2026-04-15,2433.TW,-1,0,45.7
2026-04-13,2438.TW,-1,0,21.25
2026-04-14,2438.TW,-1,0,20.9
2026-04-15,2438.TW,-1,0,21.5
2026-04-13,2438.TW,-1,0,21.25
2026-04-14,2438.TW,-1,0,20.9
2026-04-15,2438.TW,-1,0,21.5
2026-04-13,2439.TW,1,0,86.8
2026-04-14,2439.TW,1,0,87.0
2026-04-15,2439.TW,1,0,88.2
2026-04-13,2439.TW,1,0,86.8
2026-04-14,2439.TW,1,0,87.0
2026-04-15,2439.TW,1,0,88.2
2026-04-13,2440.TW,1,0,15.15
2026-04-14,2440.TW,1,0,15.2
2026-04-15,2440.TW,1,0,15.2
2026-04-13,2440.TW,1,0,15.15
2026-04-14,2440.TW,1,0,15.2
2026-04-15,2440.TW,1,0,15.2
2026-04-13,2425.TW,1,0,29.45
2026-04-14,2425.TW,1,0,30.3
2026-04-15,2425.TW,1,0,30.85
2026-04-13,2406.TW,-1,0,31.5
2026-04-14,2406.TW,-1,0,31.95
2026-04-15,2406.TW,-1,0,33.2
2026-04-13,2408.TW,-1,0,225.5
2026-04-14,2408.TW,-1,0,220.0
2026-04-15,2408.TW,-1,0,218.0
2026-04-13,2408.TW,-1,0,225.5
2026-04-14,2408.TW,-1,0,220.0
2026-04-15,2408.TW,-1,0,218.0
2026-04-13,2409.TW,1,0,18.0
2026-04-14,2409.TW,1,0,19.8
2026-04-15,2409.TW,1,0,20.35
2026-04-13,2409.TW,1,0,18.0
2026-04-14,2409.TW,1,0,19.8
2026-04-15,2409.TW,1,0,20.35
2026-04-13,2413.TW,-1,0,52.4
2026-04-14,2413.TW,-1,0,51.6
2026-04-15,2413.TW,-1,0,52.6
2026-04-13,2413.TW,-1,0,52.4
2026-04-14,2413.TW,-1,0,51.6
2026-04-15,2413.TW,-1,0,52.6
2026-04-13,2417.TW,1,0,41.05
2026-04-14,2417.TW,1,0,40.65
2026-04-15,2417.TW,1,0,40.9
2026-04-13,2417.TW,1,0,41.05
2026-04-14,2417.TW,1,0,40.65
2026-04-15,2417.TW,1,0,40.9
2026-04-13,2419.TW,1,0,35.35
2026-04-14,2419.TW,1,0,34.35
2026-04-15,2419.TW,1,0,35.15
2026-04-13,2419.TW,1,0,35.35
2026-04-14,2419.TW,1,0,34.35
2026-04-15,2419.TW,1,0,35.15
2026-04-13,2420.TW,1,0,53.7
2026-04-14,2420.TW,1,0,53.8
2026-04-15,2420.TW,1,0,55.5
2026-04-13,2420.TW,1,0,53.7
2026-04-14,2420.TW,1,0,53.8
2026-04-15,2420.TW,1,0,55.5
2026-04-13,2425.TW,1,0,29.45
2026-04-14,2425.TW,1,0,30.3
2026-04-15,2425.TW,1,0,30.85
2026-04-13,1449.TW,1,0,15.0
2026-04-14,1449.TW,1,0,14.5
2026-04-15,1449.TW,1,0,14.75
2026-04-13,2252.TWO,-1,0,18.05
2026-04-14,2252.TWO,-1,0,17.55
2026-04-15,2252.TWO,-1,0,17.6
2026-04-13,2254.TW,-1,0,68.9
2026-04-14,2254.TW,-1,0,68.9
2026-04-15,2254.TW,1,0,69.8
2026-04-13,2254.TW,-1,0,68.9
2026-04-14,2254.TW,-1,0,68.9
2026-04-15,2254.TW,1,0,69.8
2026-04-13,2301.TW,-1,0,153.5
2026-04-14,2301.TW,1,0,157.5
2026-04-15,2301.TW,1,0,158.5
2026-04-13,2301.TW,-1,0,153.5
2026-04-14,2301.TW,1,0,157.5
2026-04-15,2301.TW,1,0,158.5
2026-04-13,2250.TW,-1,0,61.4
2026-04-14,2250.TW,-1,0,62.1
2026-04-15,2250.TW,1,0,64.4
2026-04-13,2303.TW,1,0,60.1
2026-04-14,2303.TW,1,0,59.7
2026-04-15,2303.TW,1,0,61.8
2026-04-13,2312.TW,-1,0,22.2
2026-04-14,2312.TW,-1,0,22.7
2026-04-15,2312.TW,1,0,22.95
2026-04-13,2312.TW,-1,0,22.2
2026-04-14,2312.TW,-1,0,22.7
2026-04-15,2312.TW,1,0,22.95
2026-04-13,2303.TW,1,0,60.1
2026-04-14,2303.TW,1,0,59.7
2026-04-15,2303.TW,1,0,61.8
2026-04-13,2247.TW,1,0,239.0
2026-04-14,2247.TW,-1,0,235.0
2026-04-15,2247.TW,-1,0,236.0
2026-04-13,2106.TW,1,0,18.4
2026-04-14,2106.TW,1,0,18.55
2026-04-15,2106.TW,1,0,18.5
2026-04-13,2107.TW,1,0,25.65
2026-04-14,2107.TW,1,0,25.8
2026-04-15,2107.TW,1,0,25.8
2026-04-13,2114.TW,1,0,88.9
2026-04-14,2114.TW,-1,0,88.2
2026-04-15,2114.TW,1,0,89.1
2026-04-13,2115.TW,-1,0,21.45
2026-04-14,2115.TW,1,0,21.5
2026-04-15,2115.TW,1,0,21.6
2026-04-13,2204.TW,-1,0,54.9
2026-04-14,2204.TW,-1,0,54.6
2026-04-15,2204.TW,-1,0,54.9
2026-04-13,2206.TW,1,0,59.6
2026-04-14,2206.TW,-1,0,58.7
2026-04-15,2206.TW,-1,0,58.7
2026-04-13,2211.TW,-1,0,99.7
2026-04-14,2211.TW,-1,0,100.0
2026-04-15,2211.TW,-1,0,100.0
2026-04-13,2227.TW,1,0,51.2
2026-04-14,2227.TW,1,0,52.3
2026-04-15,2227.TW,1,0,52.4
2026-04-13,2228.TW,1,0,91.3
2026-04-14,2228.TW,1,0,91.6
2026-04-15,2228.TW,1,0,92.0
2026-04-13,2230.TWO,-1,0,30.5
2026-04-14,2230.TWO,-1,0,30.55
2026-04-15,2230.TWO,-1,0,30.6
2026-04-13,2233.TW,1,0,227.0
2026-04-14,2233.TW,1,0,229.5
2026-04-15,2233.TW,1,0,228.0
2026-04-13,2241.TW,-1,0,28.15
2026-04-14,2241.TW,-1,0,28.15
2026-04-15,2241.TW,-1,0,28.55
2026-04-13,2243.TW,1,0,22.95
2026-04-14,2243.TW,1,0,23.0
2026-04-15,2243.TW,1,0,22.75
2026-04-13,2245.TWO,-1,0,28.55
2026-04-14,2245.TWO,-1,0,29.0
2026-04-15,2245.TWO,-1,0,29.1
2026-04-13,2316.TW,1,0,113.0
2026-04-14,2316.TW,1,0,118.5
2026-04-15,2316.TW,1,0,115.0
2026-04-13,2316.TW,1,0,113.0
2026-04-14,2316.TW,1,0,118.5
2026-04-15,2316.TW,1,0,115.0
2026-04-13,2345.TW,1,0,1820.0
2026-04-14,2345.TW,1,0,1890.0
2026-04-15,2345.TW,1,0,1985.0
2026-04-13,2345.TW,1,0,1820.0
2026-04-14,2345.TW,1,0,1890.0
2026-04-15,2345.TW,1,0,1985.0
2026-04-13,2349.TW,-1,0,13.4
2026-04-14,2349.TW,1,0,13.5
2026-04-15,2349.TW,-1,0,13.5
2026-04-13,2349.TW,-1,0,13.4
2026-04-14,2349.TW,1,0,13.5
2026-04-15,2349.TW,-1,0,13.5
2026-04-13,2352.TW,1,0,24.05
2026-04-14,2352.TW,1,0,24.2
2026-04-15,2352.TW,1,0,24.7
2026-04-13,2352.TW,1,0,24.05
2026-04-14,2352.TW,1,0,24.2
2026-04-15,2352.TW,1,0,24.7
2026-04-13,2353.TW,-1,0,27.1
2026-04-14,2353.TW,-1,0,27.25
2026-04-15,2353.TW,1,0,27.45
2026-04-13,2353.TW,-1,0,27.1
2026-04-14,2353.TW,-1,0,27.25
2026-04-15,2353.TW,1,0,27.45
2026-04-13,2355.TW,1,0,52.6
2026-04-14,2355.TW,1,0,51.6
2026-04-15,2355.TW,1,0,51.8
2026-04-13,2355.TW,1,0,52.6
2026-04-14,2355.TW,1,0,51.6
2026-04-15,2355.TW,1,0,51.8
2026-04-13,2356.TW,1,0,44.55
2026-04-14,2356.TW,1,0,44.6
2026-04-15,2356.TW,1,0,44.75
2026-04-13,2356.TW,1,0,44.55
2026-04-14,2356.TW,1,0,44.6
2026-04-15,2356.TW,1,0,44.75
2026-04-13,2357.TW,1,0,578.0
2026-04-14,2357.TW,1,0,580.0
2026-04-15,2357.TW,1,0,583.0
2026-04-13,2357.TW,1,0,578.0
2026-04-14,2357.TW,1,0,580.0
2026-04-15,2357.TW,1,0,583.0
2026-04-13,2344.TW,-1,0,94.4
2026-04-14,2344.TW,-1,0,93.5
2026-04-15,2344.TW,-1,0,91.8
2026-04-13,2344.TW,-1,0,94.4
2026-04-14,2344.TW,-1,0,93.5
2026-04-15,2344.TW,-1,0,91.8
2026-04-13,2342.TW,-1,0,29.1
2026-04-14,2342.TW,-1,0,29.4
2026-04-15,2342.TW,-1,0,29.75
2026-04-13,2321.TW,-1,0,13.7
2026-04-14,2321.TW,-1,0,13.0
2026-04-15,2321.TW,-1,0,12.3
